VANUS,SUGU,RAHVUS_3,CODE,MK_NIMI,Piirkonna_NIMI,HARIDUS_4,n
55-64,Naised,Eestlased,84,Viljandi maakond,Viljandi maakond,Kõrgharidus,758
55-64,Naised,Eestlased,84,Viljandi maakond,Viljandi maakond,Põhiharidus või madalam,308
55-64,Naised,Eestlased,87,Võru maakond,Võru maakond,Haridustase teadmata,45
55-64,Naised,Eestlased,87,Võru maakond,Võru maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1665
55-64,Naised,Eestlased,87,Võru maakond,Võru maakond,Kõrgharidus,582
55-64,Naised,Eestlased,87,Võru maakond,Võru maakond,Põhiharidus või madalam,167
55-64,Naised,Muud rahvused,1,Harju maakond,Haabersti linnaosa,Haridustase teadmata,39
55-64,Naised,Muud rahvused,1,Harju maakond,Haabersti linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,831
55-64,Naised,Muud rahvused,1,Harju maakond,Haabersti linnaosa,Kõrgharidus,570
55-64,Naised,Muud rahvused,1,Harju maakond,Haabersti linnaosa,Põhiharidus või madalam,22
55-64,Naised,Muud rahvused,1,Harju maakond,Kesklinna linnaosa,Haridustase teadmata,30
55-64,Naised,Muud rahvused,1,Harju maakond,Kesklinna linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,495
55-64,Naised,Muud rahvused,1,Harju maakond,Kesklinna linnaosa,Kõrgharidus,476
55-64,Naised,Muud rahvused,1,Harju maakond,Kesklinna linnaosa,Põhiharidus või madalam,10
55-64,Naised,Muud rahvused,1,Harju maakond,Kristiine linnaosa,Haridustase teadmata,11
55-64,Naised,Muud rahvused,1,Harju maakond,Kristiine linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,397
55-64,Naised,Muud rahvused,1,Harju maakond,Kristiine linnaosa,Kõrgharidus,231
55-64,Naised,Muud rahvused,1,Harju maakond,Kristiine linnaosa,Põhiharidus või madalam,9
55-64,Naised,Muud rahvused,1,Harju maakond,Lasnamäe linnaosa,Haridustase teadmata,129
55-64,Naised,Muud rahvused,1,Harju maakond,Lasnamäe linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,4431
55-64,Naised,Muud rahvused,1,Harju maakond,Lasnamäe linnaosa,Kõrgharidus,1916
55-64,Naised,Muud rahvused,1,Harju maakond,Lasnamäe linnaosa,Põhiharidus või madalam,86
55-64,Naised,Muud rahvused,1,Harju maakond,Mustamäe linnaosa,Haridustase teadmata,50
55-64,Naised,Muud rahvused,1,Harju maakond,Mustamäe linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1158
55-64,Naised,Muud rahvused,1,Harju maakond,Mustamäe linnaosa,Kõrgharidus,636
55-64,Naised,Muud rahvused,1,Harju maakond,Mustamäe linnaosa,Põhiharidus või madalam,31
55-64,Naised,Muud rahvused,1,Harju maakond,Nõmme linnaosa,Haridustase teadmata,13
55-64,Naised,Muud rahvused,1,Harju maakond,Nõmme linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,280
55-64,Naised,Muud rahvused,1,Harju maakond,Nõmme linnaosa,Kõrgharidus,142
55-64,Naised,Muud rahvused,1,Harju maakond,Nõmme linnaosa,Põhiharidus või madalam,6
55-64,Naised,Muud rahvused,1,Harju maakond,Pirita linnaosa,Haridustase teadmata,11
55-64,Naised,Muud rahvused,1,Harju maakond,Pirita linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,139
55-64,Naised,Muud rahvused,1,Harju maakond,Pirita linnaosa,Kõrgharidus,206
55-64,Naised,Muud rahvused,1,Harju maakond,Põhja-Tallinna linnaosa,Haridustase teadmata,57
55-64,Naised,Muud rahvused,1,Harju maakond,Põhja-Tallinna linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1614
55-64,Naised,Muud rahvused,1,Harju maakond,Põhja-Tallinna linnaosa,Kõrgharidus,682
55-64,Naised,Muud rahvused,1,Harju maakond,Põhja-Tallinna linnaosa,Põhiharidus või madalam,48
55-64,Naised,Muud rahvused,37,Harju maakond,"Harju maakond, v.a Tallinn",Haridustase teadmata,94
55-64,Naised,Muud rahvused,37,Harju maakond,"Harju maakond, v.a Tallinn",Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,2186
55-64,Naised,Muud rahvused,37,Harju maakond,"Harju maakond, v.a Tallinn",Kõrgharidus,810
55-64,Naised,Muud rahvused,37,Harju maakond,"Harju maakond, v.a Tallinn",Põhiharidus või madalam,77
55-64,Naised,Muud rahvused,39,Hiiu maakond,Hiiu maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,7
55-64,Naised,Muud rahvused,39,Hiiu maakond,Hiiu maakond,Kõrgharidus,4
55-64,Naised,Muud rahvused,39,Hiiu maakond,Hiiu maakond,Põhiharidus või madalam,1
55-64,Naised,Muud rahvused,45,Ida-Viru maakond,Ida-Viru maakond,Haridustase teadmata,176
55-64,Naised,Muud rahvused,45,Ida-Viru maakond,Ida-Viru maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,7530
55-64,Naised,Muud rahvused,45,Ida-Viru maakond,Ida-Viru maakond,Kõrgharidus,2446
55-64,Naised,Muud rahvused,45,Ida-Viru maakond,Ida-Viru maakond,Põhiharidus või madalam,219
55-64,Naised,Muud rahvused,50,Jõgeva maakond,Jõgeva maakond,Haridustase teadmata,8
55-64,Naised,Muud rahvused,50,Jõgeva maakond,Jõgeva maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,202
55-64,Naised,Muud rahvused,50,Jõgeva maakond,Jõgeva maakond,Kõrgharidus,36
55-64,Naised,Muud rahvused,50,Jõgeva maakond,Jõgeva maakond,Põhiharidus või madalam,22
55-64,Naised,Muud rahvused,52,Järva maakond,Järva maakond,Haridustase teadmata,7
55-64,Naised,Muud rahvused,52,Järva maakond,Järva maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,116
55-64,Naised,Muud rahvused,52,Järva maakond,Järva maakond,Kõrgharidus,21
55-64,Naised,Muud rahvused,52,Järva maakond,Järva maakond,Põhiharidus või madalam,25
55-64,Naised,Muud rahvused,56,Lääne maakond,Lääne maakond,Haridustase teadmata,9
55-64,Naised,Muud rahvused,56,Lääne maakond,Lääne maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,169
55-64,Naised,Muud rahvused,56,Lääne maakond,Lääne maakond,Kõrgharidus,41
55-64,Naised,Muud rahvused,56,Lääne maakond,Lääne maakond,Põhiharidus või madalam,11
55-64,Naised,Muud rahvused,60,Lääne-Viru maakond,Lääne-Viru maakond,Haridustase teadmata,17
55-64,Naised,Muud rahvused,60,Lääne-Viru maakond,Lääne-Viru maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,577
55-64,Naised,Muud rahvused,60,Lääne-Viru maakond,Lääne-Viru maakond,Kõrgharidus,96
55-64,Naised,Muud rahvused,60,Lääne-Viru maakond,Lääne-Viru maakond,Põhiharidus või madalam,44
55-64,Naised,Muud rahvused,64,Põlva maakond,Põlva maakond,Haridustase teadmata,3
55-64,Naised,Muud rahvused,64,Põlva maakond,Põlva maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,97
55-64,Naised,Muud rahvused,64,Põlva maakond,Põlva maakond,Kõrgharidus,16
55-64,Naised,Muud rahvused,64,Põlva maakond,Põlva maakond,Põhiharidus või madalam,13
55-64,Naised,Muud rahvused,68,Pärnu maakond,Pärnu maakond,Haridustase teadmata,36
55-64,Naised,Muud rahvused,68,Pärnu maakond,Pärnu maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,598
55-64,Naised,Muud rahvused,68,Pärnu maakond,Pärnu maakond,Kõrgharidus,166
55-64,Naised,Muud rahvused,68,Pärnu maakond,Pärnu maakond,Põhiharidus või madalam,46
55-64,Naised,Muud rahvused,71,Rapla maakond,Rapla maakond,Haridustase teadmata,7
55-64,Naised,Muud rahvused,71,Rapla maakond,Rapla maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,107
55-64,Naised,Muud rahvused,71,Rapla maakond,Rapla maakond,Kõrgharidus,35
55-64,Naised,Muud rahvused,71,Rapla maakond,Rapla maakond,Põhiharidus või madalam,17
55-64,Naised,Muud rahvused,74,Saare maakond,Saare maakond,Haridustase teadmata,4
55-64,Naised,Muud rahvused,74,Saare maakond,Saare maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,34
55-64,Naised,Muud rahvused,74,Saare maakond,Saare maakond,Kõrgharidus,14
55-64,Naised,Muud rahvused,74,Saare maakond,Saare maakond,Põhiharidus või madalam,3
55-64,Naised,Muud rahvused,79,Tartu maakond,Tartu linn,Haridustase teadmata,21
55-64,Naised,Muud rahvused,79,Tartu maakond,Tartu linn,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,849
55-64,Naised,Muud rahvused,79,Tartu maakond,Tartu linn,Kõrgharidus,337
55-64,Naised,Muud rahvused,79,Tartu maakond,Tartu linn,Põhiharidus või madalam,45
55-64,Naised,Muud rahvused,79,Tartu maakond,"Tartu maakond, v.a Tartu linn",Haridustase teadmata,10
55-64,Naised,Muud rahvused,79,Tartu maakond,"Tartu maakond, v.a Tartu linn",Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,297
55-64,Naised,Muud rahvused,79,Tartu maakond,"Tartu maakond, v.a Tartu linn",Kõrgharidus,102
55-64,Naised,Muud rahvused,79,Tartu maakond,"Tartu maakond, v.a Tartu linn",Põhiharidus või madalam,35
55-64,Naised,Muud rahvused,81,Valga maakond,Valga maakond,Haridustase teadmata,13
55-64,Naised,Muud rahvused,81,Valga maakond,Valga maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,310
55-64,Naised,Muud rahvused,81,Valga maakond,Valga maakond,Kõrgharidus,68
55-64,Naised,Muud rahvused,81,Valga maakond,Valga maakond,Põhiharidus või madalam,38
55-64,Naised,Muud rahvused,84,Viljandi maakond,Viljandi maakond,Haridustase teadmata,4
55-64,Naised,Muud rahvused,84,Viljandi maakond,Viljandi maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,136
55-64,Naised,Muud rahvused,84,Viljandi maakond,Viljandi maakond,Kõrgharidus,39
55-64,Naised,Muud rahvused,84,Viljandi maakond,Viljandi maakond,Põhiharidus või madalam,22
55-64,Naised,Muud rahvused,87,Võru maakond,Võru maakond,Haridustase teadmata,4
55-64,Naised,Muud rahvused,87,Võru maakond,Võru maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,111
55-64,Naised,Muud rahvused,87,Võru maakond,Võru maakond,Kõrgharidus,25
55-64,Naised,Muud rahvused,87,Võru maakond,Võru maakond,Põhiharidus või madalam,18
55-64,Naised,Rahvus teadmata,1,Harju maakond,Haabersti linnaosa,Haridustase teadmata,3
55-64,Naised,Rahvus teadmata,1,Harju maakond,Kesklinna linnaosa,Haridustase teadmata,15
55-64,Naised,Rahvus teadmata,1,Harju maakond,Kesklinna linnaosa,Kõrgharidus,6
55-64,Naised,Rahvus teadmata,1,Harju maakond,Kristiine linnaosa,Haridustase teadmata,4
55-64,Naised,Rahvus teadmata,1,Harju maakond,Lasnamäe linnaosa,Haridustase teadmata,37
55-64,Naised,Rahvus teadmata,1,Harju maakond,Lasnamäe linnaosa,Kõrgharidus,1
55-64,Naised,Rahvus teadmata,1,Harju maakond,Mustamäe linnaosa,Haridustase teadmata,6
55-64,Naised,Rahvus teadmata,1,Harju maakond,Mustamäe linnaosa,Kõrgharidus,1
55-64,Naised,Rahvus teadmata,1,Harju maakond,Nõmme linnaosa,Haridustase teadmata,1
55-64,Naised,Rahvus teadmata,1,Harju maakond,Pirita linnaosa,Haridustase teadmata,2
55-64,Naised,Rahvus teadmata,1,Harju maakond,Pirita linnaosa,Kõrgharidus,1
55-64,Naised,Rahvus teadmata,1,Harju maakond,Põhja-Tallinna linnaosa,Haridustase teadmata,4
55-64,Naised,Rahvus teadmata,1,Harju maakond,Põhja-Tallinna linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1
55-64,Naised,Rahvus teadmata,37,Harju maakond,"Harju maakond, v.a Tallinn",Haridustase teadmata,11
55-64,Naised,Rahvus teadmata,37,Harju maakond,"Harju maakond, v.a Tallinn",Põhiharidus või madalam,1
55-64,Naised,Rahvus teadmata,45,Ida-Viru maakond,Ida-Viru maakond,Haridustase teadmata,1
55-64,Naised,Rahvus teadmata,50,Jõgeva maakond,Jõgeva maakond,Haridustase teadmata,1
55-64,Naised,Rahvus teadmata,52,Järva maakond,Järva maakond,Haridustase teadmata,1
55-64,Naised,Rahvus teadmata,56,Lääne maakond,Lääne maakond,Haridustase teadmata,3
55-64,Naised,Rahvus teadmata,56,Lääne maakond,Lääne maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1
55-64,Naised,Rahvus teadmata,56,Lääne maakond,Lääne maakond,Kõrgharidus,1
55-64,Naised,Rahvus teadmata,60,Lääne-Viru maakond,Lääne-Viru maakond,Haridustase teadmata,4
55-64,Naised,Rahvus teadmata,64,Põlva maakond,Põlva maakond,Haridustase teadmata,1
55-64,Naised,Rahvus teadmata,68,Pärnu maakond,Pärnu maakond,Haridustase teadmata,4
55-64,Naised,Rahvus teadmata,71,Rapla maakond,Rapla maakond,Haridustase teadmata,1
55-64,Naised,Rahvus teadmata,71,Rapla maakond,Rapla maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1
55-64,Naised,Rahvus teadmata,79,Tartu maakond,Tartu linn,Haridustase teadmata,7
55-64,Naised,Rahvus teadmata,79,Tartu maakond,"Tartu maakond, v.a Tartu linn",Haridustase teadmata,8
55-64,Naised,Rahvus teadmata,81,Valga maakond,Valga maakond,Haridustase teadmata,4
55-64,Naised,Rahvus teadmata,81,Valga maakond,Valga maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,2
55-64,Naised,Rahvus teadmata,81,Valga maakond,Valga maakond,Kõrgharidus,1
55-64,Naised,Rahvus teadmata,84,Viljandi maakond,Viljandi maakond,Haridustase teadmata,4
55-64,Naised,Rahvus teadmata,87,Võru maakond,Võru maakond,Haridustase teadmata,16
65-74,Mehed,Eestlased,1,Harju maakond,Haabersti linnaosa,Haridustase teadmata,15
65-74,Mehed,Eestlased,1,Harju maakond,Haabersti linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,334
65-74,Mehed,Eestlased,1,Harju maakond,Haabersti linnaosa,Kõrgharidus,317
65-74,Mehed,Eestlased,1,Harju maakond,Haabersti linnaosa,Põhiharidus või madalam,88
65-74,Mehed,Eestlased,1,Harju maakond,Kesklinna linnaosa,Haridustase teadmata,33
65-74,Mehed,Eestlased,1,Harju maakond,Kesklinna linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,381
65-74,Mehed,Eestlased,1,Harju maakond,Kesklinna linnaosa,Kõrgharidus,550
65-74,Mehed,Eestlased,1,Harju maakond,Kesklinna linnaosa,Põhiharidus või madalam,82
65-74,Mehed,Eestlased,1,Harju maakond,Kristiine linnaosa,Haridustase teadmata,17
65-74,Mehed,Eestlased,1,Harju maakond,Kristiine linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,315
65-74,Mehed,Eestlased,1,Harju maakond,Kristiine linnaosa,Kõrgharidus,276
65-74,Mehed,Eestlased,1,Harju maakond,Kristiine linnaosa,Põhiharidus või madalam,64
65-74,Mehed,Eestlased,1,Harju maakond,Lasnamäe linnaosa,Haridustase teadmata,42
65-74,Mehed,Eestlased,1,Harju maakond,Lasnamäe linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,742
65-74,Mehed,Eestlased,1,Harju maakond,Lasnamäe linnaosa,Kõrgharidus,466
65-74,Mehed,Eestlased,1,Harju maakond,Lasnamäe linnaosa,Põhiharidus või madalam,212
65-74,Mehed,Eestlased,1,Harju maakond,Mustamäe linnaosa,Haridustase teadmata,35
65-74,Mehed,Eestlased,1,Harju maakond,Mustamäe linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,450
65-74,Mehed,Eestlased,1,Harju maakond,Mustamäe linnaosa,Kõrgharidus,324
65-74,Mehed,Eestlased,1,Harju maakond,Mustamäe linnaosa,Põhiharidus või madalam,147
65-74,Mehed,Eestlased,1,Harju maakond,Nõmme linnaosa,Haridustase teadmata,25
65-74,Mehed,Eestlased,1,Harju maakond,Nõmme linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,507
65-74,Mehed,Eestlased,1,Harju maakond,Nõmme linnaosa,Kõrgharidus,513
65-74,Mehed,Eestlased,1,Harju maakond,Nõmme linnaosa,Põhiharidus või madalam,129
65-74,Mehed,Eestlased,1,Harju maakond,Pirita linnaosa,Haridustase teadmata,10
65-74,Mehed,Eestlased,1,Harju maakond,Pirita linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,171
65-74,Mehed,Eestlased,1,Harju maakond,Pirita linnaosa,Kõrgharidus,249
65-74,Mehed,Eestlased,1,Harju maakond,Pirita linnaosa,Põhiharidus või madalam,46
65-74,Mehed,Eestlased,1,Harju maakond,Põhja-Tallinna linnaosa,Haridustase teadmata,36
65-74,Mehed,Eestlased,1,Harju maakond,Põhja-Tallinna linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,413
65-74,Mehed,Eestlased,1,Harju maakond,Põhja-Tallinna linnaosa,Kõrgharidus,250
65-74,Mehed,Eestlased,1,Harju maakond,Põhja-Tallinna linnaosa,Põhiharidus või madalam,101
65-74,Mehed,Eestlased,37,Harju maakond,"Harju maakond, v.a Tallinn",Haridustase teadmata,99
65-74,Mehed,Eestlased,37,Harju maakond,"Harju maakond, v.a Tallinn",Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,2150
65-74,Mehed,Eestlased,37,Harju maakond,"Harju maakond, v.a Tallinn",Kõrgharidus,1188
65-74,Mehed,Eestlased,37,Harju maakond,"Harju maakond, v.a Tallinn",Põhiharidus või madalam,911
65-74,Mehed,Eestlased,39,Hiiu maakond,Hiiu maakond,Haridustase teadmata,7
65-74,Mehed,Eestlased,39,Hiiu maakond,Hiiu maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,226
65-74,Mehed,Eestlased,39,Hiiu maakond,Hiiu maakond,Kõrgharidus,82
65-74,Mehed,Eestlased,39,Hiiu maakond,Hiiu maakond,Põhiharidus või madalam,218
65-74,Mehed,Eestlased,45,Ida-Viru maakond,Ida-Viru maakond,Haridustase teadmata,16
65-74,Mehed,Eestlased,45,Ida-Viru maakond,Ida-Viru maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,735
65-74,Mehed,Eestlased,45,Ida-Viru maakond,Ida-Viru maakond,Kõrgharidus,185
65-74,Mehed,Eestlased,45,Ida-Viru maakond,Ida-Viru maakond,Põhiharidus või madalam,313
65-74,Mehed,Eestlased,50,Jõgeva maakond,Jõgeva maakond,Haridustase teadmata,16
65-74,Mehed,Eestlased,50,Jõgeva maakond,Jõgeva maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,691
65-74,Mehed,Eestlased,50,Jõgeva maakond,Jõgeva maakond,Kõrgharidus,179
65-74,Mehed,Eestlased,50,Jõgeva maakond,Jõgeva maakond,Põhiharidus või madalam,424
65-74,Mehed,Eestlased,52,Järva maakond,Järva maakond,Haridustase teadmata,23
65-74,Mehed,Eestlased,52,Järva maakond,Järva maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,743
65-74,Mehed,Eestlased,52,Järva maakond,Järva maakond,Kõrgharidus,196
65-74,Mehed,Eestlased,52,Järva maakond,Järva maakond,Põhiharidus või madalam,480
65-74,Mehed,Eestlased,56,Lääne maakond,Lääne maakond,Haridustase teadmata,25
65-74,Mehed,Eestlased,56,Lääne maakond,Lääne maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,470
65-74,Mehed,Eestlased,56,Lääne maakond,Lääne maakond,Kõrgharidus,149
65-74,Mehed,Eestlased,56,Lääne maakond,Lääne maakond,Põhiharidus või madalam,311
65-74,Mehed,Eestlased,60,Lääne-Viru maakond,Lääne-Viru maakond,Haridustase teadmata,52
65-74,Mehed,Eestlased,60,Lääne-Viru maakond,Lääne-Viru maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1268
65-74,Mehed,Eestlased,60,Lääne-Viru maakond,Lääne-Viru maakond,Kõrgharidus,395
65-74,Mehed,Eestlased,60,Lääne-Viru maakond,Lääne-Viru maakond,Põhiharidus või madalam,790
65-74,Mehed,Eestlased,64,Põlva maakond,Põlva maakond,Haridustase teadmata,17
65-74,Mehed,Eestlased,64,Põlva maakond,Põlva maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,582
65-74,Mehed,Eestlased,64,Põlva maakond,Põlva maakond,Kõrgharidus,196
65-74,Mehed,Eestlased,64,Põlva maakond,Põlva maakond,Põhiharidus või madalam,402
65-74,Mehed,Eestlased,68,Pärnu maakond,Pärnu maakond,Haridustase teadmata,69
65-74,Mehed,Eestlased,68,Pärnu maakond,Pärnu maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1906
65-74,Mehed,Eestlased,68,Pärnu maakond,Pärnu maakond,Kõrgharidus,522
65-74,Mehed,Eestlased,68,Pärnu maakond,Pärnu maakond,Põhiharidus või madalam,820
65-74,Mehed,Eestlased,71,Rapla maakond,Rapla maakond,Haridustase teadmata,34
65-74,Mehed,Eestlased,71,Rapla maakond,Rapla maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,685
65-74,Mehed,Eestlased,71,Rapla maakond,Rapla maakond,Kõrgharidus,251
65-74,Mehed,Eestlased,71,Rapla maakond,Rapla maakond,Põhiharidus või madalam,460
65-74,Mehed,Eestlased,74,Saare maakond,Saare maakond,Haridustase teadmata,23
65-74,Mehed,Eestlased,74,Saare maakond,Saare maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,594
65-74,Mehed,Eestlased,74,Saare maakond,Saare maakond,Kõrgharidus,220
65-74,Mehed,Eestlased,74,Saare maakond,Saare maakond,Põhiharidus või madalam,596
65-74,Mehed,Eestlased,79,Tartu maakond,Tartu linn,Haridustase teadmata,39
65-74,Mehed,Eestlased,79,Tartu maakond,Tartu linn,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1088
65-74,Mehed,Eestlased,79,Tartu maakond,Tartu linn,Kõrgharidus,800
65-74,Mehed,Eestlased,79,Tartu maakond,Tartu linn,Põhiharidus või madalam,468
65-74,Mehed,Eestlased,79,Tartu maakond,"Tartu maakond, v.a Tartu linn",Haridustase teadmata,45
65-74,Mehed,Eestlased,79,Tartu maakond,"Tartu maakond, v.a Tartu linn",Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1014
65-74,Mehed,Eestlased,79,Tartu maakond,"Tartu maakond, v.a Tartu linn",Kõrgharidus,414
65-74,Mehed,Eestlased,79,Tartu maakond,"Tartu maakond, v.a Tartu linn",Põhiharidus või madalam,598
65-74,Mehed,Eestlased,81,Valga maakond,Valga maakond,Haridustase teadmata,32
65-74,Mehed,Eestlased,81,Valga maakond,Valga maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,659
65-74,Mehed,Eestlased,81,Valga maakond,Valga maakond,Kõrgharidus,167
65-74,Mehed,Eestlased,81,Valga maakond,Valga maakond,Põhiharidus või madalam,315
65-74,Mehed,Eestlased,84,Viljandi maakond,Viljandi maakond,Haridustase teadmata,47
65-74,Mehed,Eestlased,84,Viljandi maakond,Viljandi maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1187
65-74,Mehed,Eestlased,84,Viljandi maakond,Viljandi maakond,Kõrgharidus,346
65-74,Mehed,Eestlased,84,Viljandi maakond,Viljandi maakond,Põhiharidus või madalam,653
65-74,Mehed,Eestlased,87,Võru maakond,Võru maakond,Haridustase teadmata,27
65-74,Mehed,Eestlased,87,Võru maakond,Võru maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,896
65-74,Mehed,Eestlased,87,Võru maakond,Võru maakond,Kõrgharidus,215
65-74,Mehed,Eestlased,87,Võru maakond,Võru maakond,Põhiharidus või madalam,494
65-74,Mehed,Muud rahvused,1,Harju maakond,Haabersti linnaosa,Haridustase teadmata,34
65-74,Mehed,Muud rahvused,1,Harju maakond,Haabersti linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,581
65-74,Mehed,Muud rahvused,1,Harju maakond,Haabersti linnaosa,Kõrgharidus,401
65-74,Mehed,Muud rahvused,1,Harju maakond,Haabersti linnaosa,Põhiharidus või madalam,37
65-74,Mehed,Muud rahvused,1,Harju maakond,Kesklinna linnaosa,Haridustase teadmata,32
65-74,Mehed,Muud rahvused,1,Harju maakond,Kesklinna linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,295
65-74,Mehed,Muud rahvused,1,Harju maakond,Kesklinna linnaosa,Kõrgharidus,402
65-74,Mehed,Muud rahvused,1,Harju maakond,Kesklinna linnaosa,Põhiharidus või madalam,26
65-74,Mehed,Muud rahvused,1,Harju maakond,Kristiine linnaosa,Haridustase teadmata,12
65-74,Mehed,Muud rahvused,1,Harju maakond,Kristiine linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,264
65-74,Mehed,Muud rahvused,1,Harju maakond,Kristiine linnaosa,Kõrgharidus,145
65-74,Mehed,Muud rahvused,1,Harju maakond,Kristiine linnaosa,Põhiharidus või madalam,28
65-74,Mehed,Muud rahvused,1,Harju maakond,Lasnamäe linnaosa,Haridustase teadmata,106
65-74,Mehed,Muud rahvused,1,Harju maakond,Lasnamäe linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,2984
65-74,Mehed,Muud rahvused,1,Harju maakond,Lasnamäe linnaosa,Kõrgharidus,1251
65-74,Mehed,Muud rahvused,1,Harju maakond,Lasnamäe linnaosa,Põhiharidus või madalam,236
65-74,Mehed,Muud rahvused,1,Harju maakond,Mustamäe linnaosa,Haridustase teadmata,32
65-74,Mehed,Muud rahvused,1,Harju maakond,Mustamäe linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,608
65-74,Mehed,Muud rahvused,1,Harju maakond,Mustamäe linnaosa,Kõrgharidus,325
65-74,Mehed,Muud rahvused,1,Harju maakond,Mustamäe linnaosa,Põhiharidus või madalam,70
65-74,Mehed,Muud rahvused,1,Harju maakond,Nõmme linnaosa,Haridustase teadmata,7
65-74,Mehed,Muud rahvused,1,Harju maakond,Nõmme linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,165
65-74,Mehed,Muud rahvused,1,Harju maakond,Nõmme linnaosa,Kõrgharidus,90
65-74,Mehed,Muud rahvused,1,Harju maakond,Nõmme linnaosa,Põhiharidus või madalam,28
65-74,Mehed,Muud rahvused,1,Harju maakond,Pirita linnaosa,Haridustase teadmata,11
65-74,Mehed,Muud rahvused,1,Harju maakond,Pirita linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,70
65-74,Mehed,Muud rahvused,1,Harju maakond,Pirita linnaosa,Kõrgharidus,126
65-74,Mehed,Muud rahvused,1,Harju maakond,Pirita linnaosa,Põhiharidus või madalam,1
65-74,Mehed,Muud rahvused,1,Harju maakond,Põhja-Tallinna linnaosa,Haridustase teadmata,44
65-74,Mehed,Muud rahvused,1,Harju maakond,Põhja-Tallinna linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,864
65-74,Mehed,Muud rahvused,1,Harju maakond,Põhja-Tallinna linnaosa,Kõrgharidus,353
