VANUS,SUGU,RAHVUS_3,CODE,MK_NIMI,Piirkonna_NIMI,HARIDUS_4,n
65-74,Mehed,Muud rahvused,1,Harju maakond,Kesklinna linnaosa,Põhiharidus või madalam,9
65-74,Mehed,Muud rahvused,1,Harju maakond,Kristiine linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,72
65-74,Mehed,Muud rahvused,1,Harju maakond,Kristiine linnaosa,Kõrgharidus,84
65-74,Mehed,Muud rahvused,1,Harju maakond,Kristiine linnaosa,Põhiharidus või madalam,12
65-74,Mehed,Muud rahvused,1,Harju maakond,Lasnamäe linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,698
65-74,Mehed,Muud rahvused,1,Harju maakond,Lasnamäe linnaosa,Kõrgharidus,500
65-74,Mehed,Muud rahvused,1,Harju maakond,Lasnamäe linnaosa,Põhiharidus või madalam,72
65-74,Mehed,Muud rahvused,1,Harju maakond,Mustamäe linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,180
65-74,Mehed,Muud rahvused,1,Harju maakond,Mustamäe linnaosa,Kõrgharidus,157
65-74,Mehed,Muud rahvused,1,Harju maakond,Mustamäe linnaosa,Põhiharidus või madalam,32
65-74,Mehed,Muud rahvused,1,Harju maakond,Nõmme linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,53
65-74,Mehed,Muud rahvused,1,Harju maakond,Nõmme linnaosa,Kõrgharidus,46
65-74,Mehed,Muud rahvused,1,Harju maakond,Nõmme linnaosa,Põhiharidus või madalam,12
65-74,Mehed,Muud rahvused,1,Harju maakond,Pirita linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,28
65-74,Mehed,Muud rahvused,1,Harju maakond,Pirita linnaosa,Kõrgharidus,72
65-74,Mehed,Muud rahvused,1,Harju maakond,Põhja-Tallinna linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,204
65-74,Mehed,Muud rahvused,1,Harju maakond,Põhja-Tallinna linnaosa,Kõrgharidus,126
65-74,Mehed,Muud rahvused,1,Harju maakond,Põhja-Tallinna linnaosa,Põhiharidus või madalam,38
65-74,Mehed,Muud rahvused,37,Harju maakond,Harju maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,381
65-74,Mehed,Muud rahvused,37,Harju maakond,Harju maakond,Kõrgharidus,233
65-74,Mehed,Muud rahvused,37,Harju maakond,Harju maakond,Põhiharidus või madalam,77
65-74,Mehed,Muud rahvused,39,Hiiu maakond,Hiiu maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,7
65-74,Mehed,Muud rahvused,39,Hiiu maakond,Hiiu maakond,Kõrgharidus,2
65-74,Mehed,Muud rahvused,39,Hiiu maakond,Hiiu maakond,Põhiharidus või madalam,1
65-74,Mehed,Muud rahvused,45,Ida-Viru maakond,Ida-Viru maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,888
65-74,Mehed,Muud rahvused,45,Ida-Viru maakond,Ida-Viru maakond,Kõrgharidus,517
65-74,Mehed,Muud rahvused,45,Ida-Viru maakond,Ida-Viru maakond,Põhiharidus või madalam,154
65-74,Mehed,Muud rahvused,50,Jõgeva maakond,Jõgeva maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,72
65-74,Mehed,Muud rahvused,50,Jõgeva maakond,Jõgeva maakond,Kõrgharidus,12
65-74,Mehed,Muud rahvused,50,Jõgeva maakond,Jõgeva maakond,Põhiharidus või madalam,54
65-74,Mehed,Muud rahvused,52,Järva maakond,Järva maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,48
65-74,Mehed,Muud rahvused,52,Järva maakond,Järva maakond,Kõrgharidus,9
65-74,Mehed,Muud rahvused,52,Järva maakond,Järva maakond,Põhiharidus või madalam,26
65-74,Mehed,Muud rahvused,56,Lääne maakond,Lääne maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,38
65-74,Mehed,Muud rahvused,56,Lääne maakond,Lääne maakond,Kõrgharidus,14
65-74,Mehed,Muud rahvused,56,Lääne maakond,Lääne maakond,Põhiharidus või madalam,16
65-74,Mehed,Muud rahvused,60,Lääne-Viru maakond,Lääne-Viru maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,137
65-74,Mehed,Muud rahvused,60,Lääne-Viru maakond,Lääne-Viru maakond,Kõrgharidus,32
65-74,Mehed,Muud rahvused,60,Lääne-Viru maakond,Lääne-Viru maakond,Põhiharidus või madalam,37
65-74,Mehed,Muud rahvused,64,Põlva maakond,Põlva maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,32
65-74,Mehed,Muud rahvused,64,Põlva maakond,Põlva maakond,Kõrgharidus,8
65-74,Mehed,Muud rahvused,64,Põlva maakond,Põlva maakond,Põhiharidus või madalam,13
65-74,Mehed,Muud rahvused,68,Pärnu maakond,Pärnu maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,199
65-74,Mehed,Muud rahvused,68,Pärnu maakond,Pärnu maakond,Kõrgharidus,62
65-74,Mehed,Muud rahvused,68,Pärnu maakond,Pärnu maakond,Põhiharidus või madalam,48
65-74,Mehed,Muud rahvused,71,Rapla maakond,Rapla maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,52
65-74,Mehed,Muud rahvused,71,Rapla maakond,Rapla maakond,Kõrgharidus,11
65-74,Mehed,Muud rahvused,71,Rapla maakond,Rapla maakond,Põhiharidus või madalam,31
65-74,Mehed,Muud rahvused,74,Saare maakond,Saare maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,9
65-74,Mehed,Muud rahvused,74,Saare maakond,Saare maakond,Kõrgharidus,3
65-74,Mehed,Muud rahvused,74,Saare maakond,Saare maakond,Põhiharidus või madalam,6
65-74,Mehed,Muud rahvused,79,Tartu maakond,Tartu linn,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,260
65-74,Mehed,Muud rahvused,79,Tartu maakond,Tartu linn,Kõrgharidus,114
65-74,Mehed,Muud rahvused,79,Tartu maakond,Tartu linn,Põhiharidus või madalam,90
65-74,Mehed,Muud rahvused,79,Tartu maakond,Tartu maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,125
65-74,Mehed,Muud rahvused,79,Tartu maakond,Tartu maakond,Kõrgharidus,23
65-74,Mehed,Muud rahvused,79,Tartu maakond,Tartu maakond,Põhiharidus või madalam,66
65-74,Mehed,Muud rahvused,81,Valga maakond,Valga maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,88
65-74,Mehed,Muud rahvused,81,Valga maakond,Valga maakond,Kõrgharidus,8
65-74,Mehed,Muud rahvused,81,Valga maakond,Valga maakond,Põhiharidus või madalam,19
65-74,Mehed,Muud rahvused,84,Viljandi maakond,Viljandi maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,72
65-74,Mehed,Muud rahvused,84,Viljandi maakond,Viljandi maakond,Kõrgharidus,7
65-74,Mehed,Muud rahvused,84,Viljandi maakond,Viljandi maakond,Põhiharidus või madalam,44
65-74,Mehed,Muud rahvused,87,Võru maakond,Võru maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,29
65-74,Mehed,Muud rahvused,87,Võru maakond,Võru maakond,Kõrgharidus,19
65-74,Mehed,Muud rahvused,87,Võru maakond,Võru maakond,Põhiharidus või madalam,27
65-74,Naised,Eestlased,1,Harju maakond,Haabersti linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,705
65-74,Naised,Eestlased,1,Harju maakond,Haabersti linnaosa,Kõrgharidus,534
65-74,Naised,Eestlased,1,Harju maakond,Haabersti linnaosa,Põhiharidus või madalam,79
65-74,Naised,Eestlased,1,Harju maakond,Kesklinna linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,691
65-74,Naised,Eestlased,1,Harju maakond,Kesklinna linnaosa,Kõrgharidus,851
65-74,Naised,Eestlased,1,Harju maakond,Kesklinna linnaosa,Põhiharidus või madalam,73
65-74,Naised,Eestlased,1,Harju maakond,Kristiine linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,587
65-74,Naised,Eestlased,1,Harju maakond,Kristiine linnaosa,Kõrgharidus,494
65-74,Naised,Eestlased,1,Harju maakond,Kristiine linnaosa,Põhiharidus või madalam,83
65-74,Naised,Eestlased,1,Harju maakond,Lasnamäe linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1573
65-74,Naised,Eestlased,1,Harju maakond,Lasnamäe linnaosa,Kõrgharidus,781
65-74,Naised,Eestlased,1,Harju maakond,Lasnamäe linnaosa,Põhiharidus või madalam,260
65-74,Naised,Eestlased,1,Harju maakond,Mustamäe linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1026
65-74,Naised,Eestlased,1,Harju maakond,Mustamäe linnaosa,Kõrgharidus,677
65-74,Naised,Eestlased,1,Harju maakond,Mustamäe linnaosa,Põhiharidus või madalam,152
65-74,Naised,Eestlased,1,Harju maakond,Nõmme linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,762
65-74,Naised,Eestlased,1,Harju maakond,Nõmme linnaosa,Kõrgharidus,749
65-74,Naised,Eestlased,1,Harju maakond,Nõmme linnaosa,Põhiharidus või madalam,89
65-74,Naised,Eestlased,1,Harju maakond,Pirita linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,265
65-74,Naised,Eestlased,1,Harju maakond,Pirita linnaosa,Kõrgharidus,317
65-74,Naised,Eestlased,1,Harju maakond,Pirita linnaosa,Põhiharidus või madalam,18
65-74,Naised,Eestlased,1,Harju maakond,Põhja-Tallinna linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,782
65-74,Naised,Eestlased,1,Harju maakond,Põhja-Tallinna linnaosa,Kõrgharidus,428
65-74,Naised,Eestlased,1,Harju maakond,Põhja-Tallinna linnaosa,Põhiharidus või madalam,145
65-74,Naised,Eestlased,37,Harju maakond,Harju maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,3229
65-74,Naised,Eestlased,37,Harju maakond,Harju maakond,Kõrgharidus,1647
65-74,Naised,Eestlased,37,Harju maakond,Harju maakond,Põhiharidus või madalam,850
65-74,Naised,Eestlased,39,Hiiu maakond,Hiiu maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,328
65-74,Naised,Eestlased,39,Hiiu maakond,Hiiu maakond,Kõrgharidus,135
65-74,Naised,Eestlased,39,Hiiu maakond,Hiiu maakond,Põhiharidus või madalam,207
65-74,Naised,Eestlased,45,Ida-Viru maakond,Ida-Viru maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1037
65-74,Naised,Eestlased,45,Ida-Viru maakond,Ida-Viru maakond,Kõrgharidus,307
65-74,Naised,Eestlased,45,Ida-Viru maakond,Ida-Viru maakond,Põhiharidus või madalam,220
65-74,Naised,Eestlased,50,Jõgeva maakond,Jõgeva maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1045
65-74,Naised,Eestlased,50,Jõgeva maakond,Jõgeva maakond,Kõrgharidus,352
65-74,Naised,Eestlased,50,Jõgeva maakond,Jõgeva maakond,Põhiharidus või madalam,417
65-74,Naised,Eestlased,52,Järva maakond,Järva maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1215
65-74,Naised,Eestlased,52,Järva maakond,Järva maakond,Kõrgharidus,367
65-74,Naised,Eestlased,52,Järva maakond,Järva maakond,Põhiharidus või madalam,440
65-74,Naised,Eestlased,56,Lääne maakond,Lääne maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,710
65-74,Naised,Eestlased,56,Lääne maakond,Lääne maakond,Kõrgharidus,282
65-74,Naised,Eestlased,56,Lääne maakond,Lääne maakond,Põhiharidus või madalam,285
65-74,Naised,Eestlased,60,Lääne-Viru maakond,Lääne-Viru maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1976
65-74,Naised,Eestlased,60,Lääne-Viru maakond,Lääne-Viru maakond,Kõrgharidus,568
65-74,Naised,Eestlased,60,Lääne-Viru maakond,Lääne-Viru maakond,Põhiharidus või madalam,717
65-74,Naised,Eestlased,64,Põlva maakond,Põlva maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,958
65-74,Naised,Eestlased,64,Põlva maakond,Põlva maakond,Kõrgharidus,275
65-74,Naised,Eestlased,64,Põlva maakond,Põlva maakond,Põhiharidus või madalam,319
65-74,Naised,Eestlased,68,Pärnu maakond,Pärnu maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,3062
65-74,Naised,Eestlased,68,Pärnu maakond,Pärnu maakond,Kõrgharidus,907
65-74,Naised,Eestlased,68,Pärnu maakond,Pärnu maakond,Põhiharidus või madalam,777
65-74,Naised,Eestlased,71,Rapla maakond,Rapla maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1138
65-74,Naised,Eestlased,71,Rapla maakond,Rapla maakond,Kõrgharidus,359
65-74,Naised,Eestlased,71,Rapla maakond,Rapla maakond,Põhiharidus või madalam,422
65-74,Naised,Eestlased,74,Saare maakond,Saare maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1077
65-74,Naised,Eestlased,74,Saare maakond,Saare maakond,Kõrgharidus,396
65-74,Naised,Eestlased,74,Saare maakond,Saare maakond,Põhiharidus või madalam,529
65-74,Naised,Eestlased,79,Tartu maakond,Tartu linn,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,2099
65-74,Naised,Eestlased,79,Tartu maakond,Tartu linn,Kõrgharidus,1323
65-74,Naised,Eestlased,79,Tartu maakond,Tartu linn,Põhiharidus või madalam,411
65-74,Naised,Eestlased,79,Tartu maakond,Tartu maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1437
65-74,Naised,Eestlased,79,Tartu maakond,Tartu maakond,Kõrgharidus,665
65-74,Naised,Eestlased,79,Tartu maakond,Tartu maakond,Põhiharidus või madalam,489
65-74,Naised,Eestlased,81,Valga maakond,Valga maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,961
65-74,Naised,Eestlased,81,Valga maakond,Valga maakond,Kõrgharidus,251
65-74,Naised,Eestlased,81,Valga maakond,Valga maakond,Põhiharidus või madalam,278
65-74,Naised,Eestlased,84,Viljandi maakond,Viljandi maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1887
65-74,Naised,Eestlased,84,Viljandi maakond,Viljandi maakond,Kõrgharidus,564
65-74,Naised,Eestlased,84,Viljandi maakond,Viljandi maakond,Põhiharidus või madalam,528
65-74,Naised,Eestlased,87,Võru maakond,Võru maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1384
65-74,Naised,Eestlased,87,Võru maakond,Võru maakond,Kõrgharidus,348
65-74,Naised,Eestlased,87,Võru maakond,Võru maakond,Põhiharidus või madalam,337
65-74,Naised,Muud rahvused,1,Harju maakond,Haabersti linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,472
65-74,Naised,Muud rahvused,1,Harju maakond,Haabersti linnaosa,Kõrgharidus,406
65-74,Naised,Muud rahvused,1,Harju maakond,Haabersti linnaosa,Põhiharidus või madalam,40
65-74,Naised,Muud rahvused,1,Harju maakond,Kesklinna linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,228
65-74,Naised,Muud rahvused,1,Harju maakond,Kesklinna linnaosa,Kõrgharidus,354
65-74,Naised,Muud rahvused,1,Harju maakond,Kesklinna linnaosa,Põhiharidus või madalam,21
65-74,Naised,Muud rahvused,1,Harju maakond,Kristiine linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,167
65-74,Naised,Muud rahvused,1,Harju maakond,Kristiine linnaosa,Kõrgharidus,164
65-74,Naised,Muud rahvused,1,Harju maakond,Kristiine linnaosa,Põhiharidus või madalam,18
65-74,Naised,Muud rahvused,1,Harju maakond,Lasnamäe linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,2000
65-74,Naised,Muud rahvused,1,Harju maakond,Lasnamäe linnaosa,Kõrgharidus,1225
65-74,Naised,Muud rahvused,1,Harju maakond,Lasnamäe linnaosa,Põhiharidus või madalam,146
65-74,Naised,Muud rahvused,1,Harju maakond,Mustamäe linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,547
65-74,Naised,Muud rahvused,1,Harju maakond,Mustamäe linnaosa,Kõrgharidus,387
65-74,Naised,Muud rahvused,1,Harju maakond,Mustamäe linnaosa,Põhiharidus või madalam,33
65-74,Naised,Muud rahvused,1,Harju maakond,Nõmme linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,139
65-74,Naised,Muud rahvused,1,Harju maakond,Nõmme linnaosa,Kõrgharidus,101
65-74,Naised,Muud rahvused,1,Harju maakond,Nõmme linnaosa,Põhiharidus või madalam,22
65-74,Naised,Muud rahvused,1,Harju maakond,Pirita linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,73
65-74,Naised,Muud rahvused,1,Harju maakond,Pirita linnaosa,Kõrgharidus,88
65-74,Naised,Muud rahvused,1,Harju maakond,Pirita linnaosa,Põhiharidus või madalam,6
65-74,Naised,Muud rahvused,1,Harju maakond,Põhja-Tallinna linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,594
65-74,Naised,Muud rahvused,1,Harju maakond,Põhja-Tallinna linnaosa,Kõrgharidus,342
65-74,Naised,Muud rahvused,1,Harju maakond,Põhja-Tallinna linnaosa,Põhiharidus või madalam,62
65-74,Naised,Muud rahvused,37,Harju maakond,Harju maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,807
65-74,Naised,Muud rahvused,37,Harju maakond,Harju maakond,Kõrgharidus,395
65-74,Naised,Muud rahvused,37,Harju maakond,Harju maakond,Põhiharidus või madalam,112
65-74,Naised,Muud rahvused,39,Hiiu maakond,Hiiu maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,8
65-74,Naised,Muud rahvused,39,Hiiu maakond,Hiiu maakond,Kõrgharidus,1
65-74,Naised,Muud rahvused,39,Hiiu maakond,Hiiu maakond,Põhiharidus või madalam,2
65-74,Naised,Muud rahvused,45,Ida-Viru maakond,Ida-Viru maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,2857
65-74,Naised,Muud rahvused,45,Ida-Viru maakond,Ida-Viru maakond,Kõrgharidus,1246
65-74,Naised,Muud rahvused,45,Ida-Viru maakond,Ida-Viru maakond,Põhiharidus või madalam,234
65-74,Naised,Muud rahvused,50,Jõgeva maakond,Jõgeva maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,153
65-74,Naised,Muud rahvused,50,Jõgeva maakond,Jõgeva maakond,Kõrgharidus,32
65-74,Naised,Muud rahvused,50,Jõgeva maakond,Jõgeva maakond,Põhiharidus või madalam,55
65-74,Naised,Muud rahvused,52,Järva maakond,Järva maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,87
65-74,Naised,Muud rahvused,52,Järva maakond,Järva maakond,Kõrgharidus,12
65-74,Naised,Muud rahvused,52,Järva maakond,Järva maakond,Põhiharidus või madalam,26
65-74,Naised,Muud rahvused,56,Lääne maakond,Lääne maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,95
65-74,Naised,Muud rahvused,56,Lääne maakond,Lääne maakond,Kõrgharidus,33
65-74,Naised,Muud rahvused,56,Lääne maakond,Lääne maakond,Põhiharidus või madalam,24
65-74,Naised,Muud rahvused,60,Lääne-Viru maakond,Lääne-Viru maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,310
65-74,Naised,Muud rahvused,60,Lääne-Viru maakond,Lääne-Viru maakond,Kõrgharidus,62
65-74,Naised,Muud rahvused,60,Lääne-Viru maakond,Lääne-Viru maakond,Põhiharidus või madalam,77
65-74,Naised,Muud rahvused,64,Põlva maakond,Põlva maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,50
65-74,Naised,Muud rahvused,64,Põlva maakond,Põlva maakond,Kõrgharidus,17
65-74,Naised,Muud rahvused,64,Põlva maakond,Põlva maakond,Põhiharidus või madalam,25
65-74,Naised,Muud rahvused,68,Pärnu maakond,Pärnu maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,427
65-74,Naised,Muud rahvused,68,Pärnu maakond,Pärnu maakond,Kõrgharidus,143
65-74,Naised,Muud rahvused,68,Pärnu maakond,Pärnu maakond,Põhiharidus või madalam,75
65-74,Naised,Muud rahvused,71,Rapla maakond,Rapla maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,111
65-74,Naised,Muud rahvused,71,Rapla maakond,Rapla maakond,Kõrgharidus,26
65-74,Naised,Muud rahvused,71,Rapla maakond,Rapla maakond,Põhiharidus või madalam,36
65-74,Naised,Muud rahvused,74,Saare maakond,Saare maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,22
65-74,Naised,Muud rahvused,74,Saare maakond,Saare maakond,Kõrgharidus,7
65-74,Naised,Muud rahvused,74,Saare maakond,Saare maakond,Põhiharidus või madalam,11
65-74,Naised,Muud rahvused,79,Tartu maakond,Tartu linn,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,584
65-74,Naised,Muud rahvused,79,Tartu maakond,Tartu linn,Kõrgharidus,275
65-74,Naised,Muud rahvused,79,Tartu maakond,Tartu linn,Põhiharidus või madalam,118
65-74,Naised,Muud rahvused,79,Tartu maakond,Tartu maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,215
65-74,Naised,Muud rahvused,79,Tartu maakond,Tartu maakond,Kõrgharidus,57
65-74,Naised,Muud rahvused,79,Tartu maakond,Tartu maakond,Põhiharidus või madalam,66
65-74,Naised,Muud rahvused,81,Valga maakond,Valga maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,175
65-74,Naised,Muud rahvused,81,Valga maakond,Valga maakond,Kõrgharidus,44
65-74,Naised,Muud rahvused,81,Valga maakond,Valga maakond,Põhiharidus või madalam,25
65-74,Naised,Muud rahvused,84,Viljandi maakond,Viljandi maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,165
65-74,Naised,Muud rahvused,84,Viljandi maakond,Viljandi maakond,Kõrgharidus,34
65-74,Naised,Muud rahvused,84,Viljandi maakond,Viljandi maakond,Põhiharidus või madalam,52
65-74,Naised,Muud rahvused,87,Võru maakond,Võru maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,82
65-74,Naised,Muud rahvused,87,Võru maakond,Võru maakond,Kõrgharidus,25
65-74,Naised,Muud rahvused,87,Võru maakond,Võru maakond,Põhiharidus või madalam,26
75+,Mehed,Eestlased,1,Harju maakond,Haabersti linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,274
75+,Mehed,Eestlased,1,Harju maakond,Haabersti linnaosa,Kõrgharidus,315
75+,Mehed,Eestlased,1,Harju maakond,Haabersti linnaosa,Põhiharidus või madalam,131
75+,Mehed,Eestlased,1,Harju maakond,Kesklinna linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,232
75+,Mehed,Eestlased,1,Harju maakond,Kesklinna linnaosa,Kõrgharidus,420
75+,Mehed,Eestlased,1,Harju maakond,Kesklinna linnaosa,Põhiharidus või madalam,102
75+,Mehed,Eestlased,1,Harju maakond,Kristiine linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,228
75+,Mehed,Eestlased,1,Harju maakond,Kristiine linnaosa,Kõrgharidus,256
75+,Mehed,Eestlased,1,Harju maakond,Kristiine linnaosa,Põhiharidus või madalam,101
75+,Mehed,Eestlased,1,Harju maakond,Lasnamäe linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,355
75+,Mehed,Eestlased,1,Harju maakond,Lasnamäe linnaosa,Kõrgharidus,313
75+,Mehed,Eestlased,1,Harju maakond,Lasnamäe linnaosa,Põhiharidus või madalam,206
75+,Mehed,Eestlased,1,Harju maakond,Mustamäe linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,553
75+,Mehed,Eestlased,1,Harju maakond,Mustamäe linnaosa,Kõrgharidus,541
75+,Mehed,Eestlased,1,Harju maakond,Mustamäe linnaosa,Põhiharidus või madalam,295
75+,Mehed,Eestlased,1,Harju maakond,Nõmme linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,331
75+,Mehed,Eestlased,1,Harju maakond,Nõmme linnaosa,Kõrgharidus,409
75+,Mehed,Eestlased,1,Harju maakond,Nõmme linnaosa,Põhiharidus või madalam,149
75+,Mehed,Eestlased,1,Harju maakond,Pirita linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,110
75+,Mehed,Eestlased,1,Harju maakond,Pirita linnaosa,Kõrgharidus,156
75+,Mehed,Eestlased,1,Harju maakond,Pirita linnaosa,Põhiharidus või madalam,51
75+,Mehed,Eestlased,1,Harju maakond,Põhja-Tallinna linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,207
75+,Mehed,Eestlased,1,Harju maakond,Põhja-Tallinna linnaosa,Kõrgharidus,195
75+,Mehed,Eestlased,1,Harju maakond,Põhja-Tallinna linnaosa,Põhiharidus või madalam,122
75+,Mehed,Eestlased,37,Harju maakond,Harju maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1058
75+,Mehed,Eestlased,37,Harju maakond,Harju maakond,Kõrgharidus,801
75+,Mehed,Eestlased,37,Harju maakond,Harju maakond,Põhiharidus või madalam,956
75+,Mehed,Eestlased,39,Hiiu maakond,Hiiu maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,68
75+,Mehed,Eestlased,39,Hiiu maakond,Hiiu maakond,Kõrgharidus,58
75+,Mehed,Eestlased,39,Hiiu maakond,Hiiu maakond,Põhiharidus või madalam,112
75+,Mehed,Eestlased,45,Ida-Viru maakond,Ida-Viru maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,359
75+,Mehed,Eestlased,45,Ida-Viru maakond,Ida-Viru maakond,Kõrgharidus,133
75+,Mehed,Eestlased,45,Ida-Viru maakond,Ida-Viru maakond,Põhiharidus või madalam,376
75+,Mehed,Eestlased,50,Jõgeva maakond,Jõgeva maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,348
75+,Mehed,Eestlased,50,Jõgeva maakond,Jõgeva maakond,Kõrgharidus,140
75+,Mehed,Eestlased,50,Jõgeva maakond,Jõgeva maakond,Põhiharidus või madalam,488
75+,Mehed,Eestlased,52,Järva maakond,Järva maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,321
75+,Mehed,Eestlased,52,Järva maakond,Järva maakond,Kõrgharidus,128
75+,Mehed,Eestlased,52,Järva maakond,Järva maakond,Põhiharidus või madalam,463
75+,Mehed,Eestlased,56,Lääne maakond,Lääne maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,145
75+,Mehed,Eestlased,56,Lääne maakond,Lääne maakond,Kõrgharidus,95
75+,Mehed,Eestlased,56,Lääne maakond,Lääne maakond,Põhiharidus või madalam,273
75+,Mehed,Eestlased,60,Lääne-Viru maakond,Lääne-Viru maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,537
75+,Mehed,Eestlased,60,Lääne-Viru maakond,Lääne-Viru maakond,Kõrgharidus,183
75+,Mehed,Eestlased,60,Lääne-Viru maakond,Lääne-Viru maakond,Põhiharidus või madalam,761
